0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00010006003602161297 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:1 68:0.560278652708901 69:0.6939868462322076 70:0.5782952702151545 71:0.7039633774184608 72:0.7053302320717456 73:0.5 74:0.5378998702295655 75:1 76:0.530448783464181 77:0.7359285586757711 78:0.6267550014516486 79:0.572184855602191 80:1 81:0.5200612429987673 82:0.6341557990370253 83:0.5 84:0.6825946469196355 85:0.6825946469196355 86:0.6864077614555419 87:1 88:0.5519678770603851 89:0.7105173217417264 90:0.7360916687841034 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00010011012113324657 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:1 68:0.560278652708901 69:0.6939868462322076 70:0.5782952702151545 71:0.7039633774184608 72:0.7053302320717456 73:0.5 74:0.5378998702295655 75:1 76:0.530448783464181 77:0.7359285586757711 78:0.6267550014516486 79:0.572184855602191 80:1 81:0.5200612429987673 82:0.6341557990370253 83:0.5 84:0.6825946469196355 85:0.6825946469196355 86:0.6864077614555419 87:1 88:0.5519678770603851 89:0.7105173217417264 90:0.7360916687841034 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00010005002501250626 22:0 23:1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:1 68:0.560278652708901 69:0.6939868462322076 70:0.5782952702151545 71:0.7039633774184608 72:0.7053302320717456 73:0.5 74:0.5378998702295655 75:1 76:0.530448783464181 77:0.7359285586757711 78:0.6267550014516486 79:0.572184855602191 80:1 81:0.5200612429987673 82:0.6341557990370253 83:0.5 84:0.6825946469196355 85:0.6825946469196355 86:0.6864077614555419 87:1 88:0.5519678770603851 89:0.7105173217417264 90:0.7360916687841034 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00010006003602161297 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:1 68:0.560278652708901 69:0.6939868462322076 70:0.5782952702151545 71:0.7039633774184608 72:0.7053302320717456 73:0.5 74:0.5378998702295655 75:1 76:0.530448783464181 77:0.7359285586757711 78:0.6267550014516486 79:0.572184855602191 80:1 81:0.5200612429987673 82:0.6341557990370253 83:0.5 84:0.6825946469196355 85:0.6825946469196355 86:0.6864077614555419 87:1 88:0.5519678770603851 89:0.7105173217417264 90:0.7360916687841034 
0 1:0 2:0 3:1 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010004001600640257 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:1 66:0 67:0.5103864223005199 68:0.5763785548030264 69:0.5711003125832678 70:0.5 71:0.5 72:0.5939517300936757 73:0.5729717728534833 74:0.5 75:0.5050424974372756 76:0.5515819430924429 77:0.728090750079668 78:0.5917806850848999 79:0 80:0.5 81:0.5876028204815266 82:0.5962846535468412 83:0.6061479218472771 84:0.5515819430924429 85:0.5515819430924429 86:0.6224964761253446 87:0.7177485733328628 88:0.5726707012896084 89:0.5980425737457671 90:0.6196664887721092 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:1 20:0 21:0.00010007004903432403 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.607043828596713 68:0.6267217208682151 69:0.6563774155260674 70:0.5 71:0.5577734713497952 72:0.5233456403081337 73:0.5 74:0.5 75:0.617245385686066 76:0.6876465059093766 77:0.70838596586038 78:0.5692517375501781 79:0.5 80:1 81:0.5 82:0.5973688621439767 83:0.5 84:0.5811526154815995 85:0.611137966799573 86:1 87:0.7110550340917559 88:0.6959949674278685 89:0.6846835705702682 90:0.7085848622356106 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:1 20:0 21:0.00010013016921998598 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.607043828596713 68:0.6267217208682151 69:0.6563774155260674 70:0.5 71:0.5577734713497952 72:0.5233456403081337 73:0.5 74:0.5 75:0.617245385686066 76:0.6876465059093766 77:0.70838596586038 78:0.5692517375501781 79:0.5 80:1 81:0.5 82:0.5973688621439767 83:0.5 84:0.5811526154815995 85:0.611137966799573 86:1 87:0.7110550340917559 88:0.6959949674278685 89:0.6846835705702682 90:0.7085848622356106 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:1 20:0 21:0.00010006003602161297 22:0 23:1 24:0 25:0 26:1 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.607043828596713 68:0.6267217208682151 69:0.6563774155260674 70:0.5 71:0.5577734713497952 72:0.5233456403081337 73:0.5 74:0.5 75:0.617245385686066 76:0.6876465059093766 77:0.70838596586038 78:0.5692517375501781 79:0.5 80:1 81:0.5 82:0.5973688621439767 83:0.5 84:0.5811526154815995 85:0.611137966799573 86:1 87:0.7110550340917559 88:0.6959949674278685 89:0.6846835705702682 90:0.7085848622356106 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:1 20:0 21:0.00010007004903432403 22:0 23:1 24:0 25:0 26:1 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.607043828596713 68:0.6267217208682151 69:0.6563774155260674 70:0.5 71:0.5577734713497952 72:0.5233456403081337 73:0.5 74:0.5 75:0.617245385686066 76:0.6876465059093766 77:0.70838596586038 78:0.5692517375501781 79:0.5 80:1 81:0.5 82:0.5973688621439767 83:0.5 84:0.5811526154815995 85:0.611137966799573 86:1 87:0.7110550340917559 88:0.6959949674278685 89:0.6846835705702682 90:0.7085848622356106 
0 1:1 2:0 3:0 4:0 5:1 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011113580795732385 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:1 64:0 65:0 66:0.16552921271687415 67:0.5103864223005199 68:0.5763785548030264 69:0.5711003125832678 70:0.5 71:0.5 72:0.5939517300936757 73:0.5729717728534833 74:0.5 75:0.5050424974372756 76:0.5515819430924429 77:0.728090750079668 78:0.5917806850848999 79:0 80:0.5 81:0.5876028204815266 82:0.5962846535468412 83:0.6061479218472771 84:0.5515819430924429 85:0.5515819430924429 86:0.6224964761253446 87:0.7177485733328628 88:0.5726707012896084 89:0.5980425737457671 90:0.6196664887721092 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010007004903432403 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:1 64:0 65:0 66:0.11563228841935964 67:0.5103864223005199 68:0.5763785548030264 69:0.5711003125832678 70:0.5 71:0.5 72:0.5939517300936757 73:0.5729717728534833 74:0.5 75:0.5050424974372756 76:0.5515819430924429 77:0.728090750079668 78:0.5917806850848999 79:0.5 80:0.5 81:0.5876028204815266 82:0.5962846535468412 83:0.6061479218472771 84:0.5515819430924429 85:0.5515819430924429 86:0.6224964761253446 87:0.7177485733328628 88:0.5726707012896084 89:0.5980425737457671 90:0.6196664887721092 
0 1:0 2:1 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:0 18:1 19:0 20:0 21:0.00010007004903432403 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:1 64:0 65:0 66:0.11563228841935964 67:0.5103864223005199 68:0.5763785548030264 69:0.5711003125832678 70:0.5 71:0.5 72:0.5939517300936757 73:0.5729717728534833 74:0.5 75:0.5050424974372756 76:0.5515819430924429 77:0.728090750079668 78:0.5917806850848999 79:0.5 80:0.5 81:0.5876028204815266 82:0.5962846535468412 83:0.6061479218472771 84:0.5515819430924429 85:0.5515819430924429 86:0.6224964761253446 87:0.7177485733328628 88:0.5726707012896084 89:0.5980425737457671 90:0.6196664887721092 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:-1 21:0.00011122233344455567 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:1 64:0 65:0 66:0.16552921271687415 67:0.5103864223005199 68:0.5763785548030264 69:0.5711003125832678 70:0.5 71:0.5 72:0.5939517300936757 73:0.5729717728534833 74:0.5 75:0.5050424974372756 76:0.5515819430924429 77:0.728090750079668 78:0.5917806850848999 79:0.5 80:0.5 81:0.5876028204815266 82:0.5962846535468412 83:0.6061479218472771 84:0.5515819430924429 85:0.5515819430924429 86:0.6224964761253446 87:0.7177485733328628 88:0.5726707012896084 89:0.5980425737457671 90:0.6196664887721092 
0 1:1 2:0 3:0 4:0 5:0 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00010005002501250626 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.10004296768396183 67:0.5660501279322816 68:0.5 69:0.5357430314204298 70:0.5654343853748066 71:0.657338749841547 72:0.6727381017529414 73:0.5234665435026907 74:0.5777904972740775 75:0.6913237939886325 76:0.6547956927237909 77:0.7336771055118949 78:0.6647171876899333 79:0.5757218491573359 80:0.6449312485322867 81:0.5566769735591669 82:0.6847621007541346 83:1 84:0.6547956927237909 85:0.6478828400653969 86:1 87:0.7237632689209111 88:0.7144091500329147 89:0.6940606718914806 90:0.752821150512001 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.0001110494169905608 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.10004296768396183 67:0.5660501279322816 68:0.5 69:0.5357430314204298 70:0.5654343853748066 71:0.657338749841547 72:0.6727381017529414 73:0.5234665435026907 74:0.5777904972740775 75:0.6913237939886325 76:0.6547956927237909 77:0.7336771055118949 78:0.6647171876899333 79:0.5757218491573359 80:0.6449312485322867 81:0.5566769735591669 82:0.6847621007541346 83:1 84:0.6547956927237909 85:0.6478828400653969 86:1 87:0.7237632689209111 88:0.7144091500329147 89:0.6940606718914806 90:0.752821150512001 
0 1:0 2:0 3:1 4:1 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.0001110494169905608 22:0 23:1 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0.10004296768396183 67:0.5660501279322816 68:0.5 69:0.5357430314204298 70:0.5654343853748066 71:0.657338749841547 72:0.6727381017529414 73:0.5234665435026907 74:0.5777904972740775 75:0.6913237939886325 76:0.6547956927237909 77:0.7336771055118949 78:0.6647171876899333 79:0.5757218491573359 80:0.6449312485322867 81:0.5566769735591669 82:0.6847621007541346 83:1 84:0.6547956927237909 85:0.6478828400653969 86:1 87:0.7237632689209111 88:0.7144091500329147 89:0.6940606718914806 90:0.752821150512001 
0 1:1 2:0 3:0 4:1 5:0 6:0 7:0 8:0 9:0 10:1 11:1 12:0 13:-1 14:-1 15:-1 16:-1 17:-1 18:1 19:0 20:0 21:0.00011111111111111112 22:0 23:1 24:0 25:0 26:0 27:1 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:1 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 65:0 66:0 67:0.5660501279322816 68:0.5 69:0.5357430314204298 70:0.5654343853748066 71:0.657338749841547 72:0.6727381017529414 73:0.5234665435026907 74:0.5777904972740775 75:0.6913237939886325 76:0.6547956927237909 77:0.7336771055118949 78:0.6647171876899333 79:0.5757218491573359 80:0.6449312485322867 81:0.5566769735591669 82:0.6847621007541346 83:1 84:0.6547956927237909 85:0.6478828400653969 86:1 87:0.7237632689209111 88:0.7144091500329147 89:0.6940606718914806 90:0.752821150512001 
